source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence,candidate_id,promote,reviewer,review_note,corrected_year,corrected_region,corrected_country,corrected_metric,corrected_value,corrected_unit,corrected_scenario,corrected_confidence
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,,United States,electricity_generation_twh,9.1,TWh,low,"ployment. The United States’ annual wind installations in 2024 (+5.1 GW) and 2025 (+5.6 GW) dropped to the lowest levels in a decade. Brazil recorded the fourth-largest increase in wind generation, with output rising by 9.1 TWh in 2025. This raised wind’s generation share by one percentage point to 16%. Australia recorded a significant increase in wind generation in 2025 of 6.5 TWh (+20%) due to stronger wind conditions and major new wind farm",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_64_2025_united_states_electricity_bfbfe419a8,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,6.5,TWh,estimate,"rth-largest increase in wind generation, with output rising by 9.1 TWh in 2025. This raised wind’s generation share by one percentage point to 16%. Australia recorded a significant increase in wind generation in 2025 of 6.5 TWh (+20%) due to stronger wind conditions and major new wind farms coming online, such as the 412 MW Goyder South wind farm and the 923 MW MacIntyre Wind Farm, Australia's largest-ever wind farm project. In 2024, temporary",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_64_2025_global_electricity_genera_88dde50aae,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,,Germany,electricity_generation_twh,12.0,TWh,low,"r wind farm project. In 2024, temporary wind conditions in Australia's late autumn and winter reduced the output of wind farms. However, conditions improved in 2025. By contrast, wind generation fell in the EU in 2025 (-12 TWh) owing to unusually low wind speeds in some major markets, particularly in the first half of 2025. Weaker wind conditions led to Germany’s wind generation falling (-5.6 TWh), as well as Spain’s (-3.4 TWh). Sweden, Polan",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_64_2025_germany_electricity_gener_f64e092853,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,5.6,TWh,low,"trast, wind generation fell in the EU in 2025 (-12 TWh) owing to unusually low wind speeds in some major markets, particularly in the first half of 2025. Weaker wind conditions led to Germany’s wind generation falling (-5.6 TWh), as well as Spain’s (-3.4 TWh). Sweden, Poland and Denmark also recorded declines above 1 TWh in 2025. However, wind still accounted for 17% of the EU’s electricity mix in 2025, double the global average. China remaine",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_64_2025_global_electricity_genera_a94fbe16a0,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,3.4,TWh,low,"the EU in 2025 (-12 TWh) owing to unusually low wind speeds in some major markets, particularly in the first half of 2025. Weaker wind conditions led to Germany’s wind generation falling (-5.6 TWh), as well as Spain’s (-3.4 TWh). Sweden, Poland and Denmark also recorded declines above 1 TWh in 2025. However, wind still accounted for 17% of the EU’s electricity mix in 2025, double the global average. China remained the largest wind power produc",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_64_2025_global_electricity_genera_bb0dc188f8,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,67,2025,global,,electricity_generation_twh,36.0,TWh,low,"Global gas generation rose by 0.5% in 2025, increasing by just 36 TWh, the lowest increase since 2020, and only a fifth of the 183 TWh (+2.7%) increase in 2024. Solar growth was 18 times greater than gas generation growth in 2025. Despite modest growth, global gas generation reached a rec",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_67_2025_global_electricity_genera_72cb7e5b51,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,67,2024,global,,electricity_generation_twh,183.0,TWh,low,"Global gas generation rose by 0.5% in 2025, increasing by just 36 TWh, the lowest increase since 2020, and only a fifth of the 183 TWh (+2.7%) increase in 2024. Solar growth was 18 times greater than gas generation growth in 2025. Despite modest growth, global gas generation reached a record high of 6,919 TWh in 2025, 8% higher than pre-pandemic levels",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_67_2024_global_electricity_genera_04f4bebeb0,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,67,2025,global,,electricity_generation_twh,6919.0,TWh,low,"increase since 2020, and only a fifth of the 183 TWh (+2.7%) increase in 2024. Solar growth was 18 times greater than gas generation growth in 2025. Despite modest growth, global gas generation reached a record high of 6,919 TWh in 2025, 8% higher than pre-pandemic levels recorded in 2019. However, in recent years, gas generation has grown more slowly than electricity demand. As a result, the share of gas in the global electricity mix has decli",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_67_2025_global_electricity_genera_a1b5c1b810,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,67,2025,,United States,electricity_generation_twh,63.0,TWh,low,"se of 15 TWh (+24%) in 2025. This was partly compensating for a decline in hydropower output as Türkiye experienced its lowest rainfall level in 61 years. The largest gas power decline in 2025 was in the United States (−63 TWh, −3.4%), as higher gas prices reversed the coal-to-gas-switching seen in the previous three years. Thailand recorded the second-largest decline in gas generation (-13 TWh, -9.6%) after three consecutive years of increas",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_67_2025_united_states_electricity_bf452f3dd2,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,67,2025,,United States,electricity_generation_twh,13.0,TWh,low,"power decline in 2025 was in the United States (−63 TWh, −3.4%), as higher gas prices reversed the coal-to-gas-switching seen in the previous three years. Thailand recorded the second-largest decline in gas generation (-13 TWh, -9.6%) after three consecutive years of increases. Thailand experienced mild weather in 2025, leading to less cooling-related demand, alongside a slowing economy and rising solar generation. 67",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_67_2025_united_states_electricity_6862d64d2e,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,68,2025,,Japan,electricity_generation_twh,13.0,TWh,low,"Russia also recorded a decline in gas generation in 2025, falling by 13 TWh (-2.3%), the first decline since 2020. This was driven by lower electricity demand in 2025 due to a milder winter than in 2024 and signs of an economic slowdown. Japan’s gas generation fell by 8.5 TWh (-2.4%), marking t",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_68_2025_japan_electricity_generat_053a47ed4c,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,68,2024,,Japan,electricity_generation_twh,8.5,TWh,low,"in 2025, falling by 13 TWh (-2.3%), the first decline since 2020. This was driven by lower electricity demand in 2025 due to a milder winter than in 2024 and signs of an economic slowdown. Japan’s gas generation fell by 8.5 TWh (-2.4%), marking the eighth consecutive year of gas power declines. Japan’s decarbonisation strategy has supported this consistent reduction in gas use, along with the gradual reactivation of nuclear power and continued",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_68_2024_japan_electricity_generat_591400e799,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,68,2025,global,,electricity_generation_twh,1807.0,TWh,high,"the gradual reactivation of nuclear power and continued growth in solar generation. Despite its gas-to-coal switching in 2025, the United States remained by far the largest generator of gas- fired electricity, producing 1,807 TWh, more than a quarter of global gas generation. Six of the ten countries most reliant on gas for electricity generation in 2025 were in the Middle East and North Africa. Middle Eastern countries recorded the highest per",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_68_2025_global_electricity_genera_377f31c7dc,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,73,2024,global,,electricity_generation_twh,4437.0,TWh,low,"Global hydropower generation was essentially unchanged in 2025, with a very small increase of 3 TWh (+0.1%) from 2024, which pushed it to a record global output of 4,437 TWh. However, hydro generation growth did not keep pace with rising electricity demand in 2025, resulting in its share of global electricity generation falling to an all-time low of 14%. Since 2010, global hydropower capaci",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_73_2024_global_electricity_genera_0a14652d85,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2025,asia_pacific,,electricity_generation_twh,8.0,TWh,low,"as a result of high monsoon rainfall and increased capacity. 4 GW of new hydro capacity came online in 2025, while average rainfall was higher than in 2024. Ethiopia recorded the largest increase in hydro generation (+8 TWh) in Africa in 2025, following the full commissioning of the 5.15 GW Grand Ethiopian Renaissance Dam, now the largest hydroelectric power plant on the continent. This helped nearly double Ethiopia’s hydro output from 17",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_74_2025_asia_pacific_electricity__8b84db6a96,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2023,africa,,electricity_generation_twh,17.0,TWh,low,"TWh) in Africa in 2025, following the full commissioning of the 5.15 GW Grand Ethiopian Renaissance Dam, now the largest hydroelectric power plant on the continent. This helped nearly double Ethiopia’s hydro output from 17 TWh in 2023 to 32 TWh in 2025. Ethiopia alone accounted for 60% of Africa’s new hydro generation in 2025. In Brazil, droughts and operational factors pushed hydro output down by 25 TWh in 2025, marking the third consecutive",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_74_2023_africa_electricity_genera_f005117f94,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2023,africa,,electricity_generation_twh,32.0,TWh,low,"2025, following the full commissioning of the 5.15 GW Grand Ethiopian Renaissance Dam, now the largest hydroelectric power plant on the continent. This helped nearly double Ethiopia’s hydro output from 17 TWh in 2023 to 32 TWh in 2025. Ethiopia alone accounted for 60% of Africa’s new hydro generation in 2025. In Brazil, droughts and operational factors pushed hydro output down by 25 TWh in 2025, marking the third consecutive year of declining",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_74_2023_africa_electricity_genera_20f78b6a62,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2025,global,,electricity_generation_twh,1399.0,TWh,high,"ent hydrological conditions in 2024 due to regional water scarcity in southern basins in 2025, including the Alpine regions of Italy and France. China remained the world’s largest hydropower generator in 2025, producing 1,399 TWh, despite hydro providing just 13% of China’s electricity, far less than its share of electricity generation in Brazil (52%) and Canada (53%), the second- and third-largest hydro generators. Bhutan had the highest hydro",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_74_2025_global_electricity_genera_81fb6e0a76,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2025,,China,electricity_generation_twh,5.0,TWh,low,"f China’s electricity, far less than its share of electricity generation in Brazil (52%) and Canada (53%), the second- and third-largest hydro generators. Bhutan had the highest hydro share among countries with at least 5 TWh of hydro generation in 2025, with hydro supplying all of the country’s electricity, followed by Nepal (99%) and Paraguay (99%). On a per capita basis, Iceland and Norway ranked as the highest and second-highest hydro ge",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_74_2025_china_electricity_generat_e541495f6e,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,503.0,TWh,low,"China's electricity demand increased by 5% in 2025 (+503 TWh). Growth was below the average annual rate of 6.7% between 2020 and 2024 despite slightly higher cooling demand than in 2024 and GDP growth similar to recent years. China’s clean generation growth (+561 TWh, +15%) was s",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_china_electricity_generat_2e9e3619fc,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,561.0,TWh,low,"5% in 2025 (+503 TWh). Growth was below the average annual rate of 6.7% between 2020 and 2024 despite slightly higher cooling demand than in 2024 and GDP growth similar to recent years. China’s clean generation growth (+561 TWh, +15%) was sufficient to meet all the additional demand in 2025. Wind and solar alone added 474 TWh (+26%), covering 94% of China’s demand growth in 2025. Solar remained the dominant force reshaping China’s electricity",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_china_electricity_generat_913b0e1f9b,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,474.0,TWh,high,"e slightly higher cooling demand than in 2024 and GDP growth similar to recent years. China’s clean generation growth (+561 TWh, +15%) was sufficient to meet all the additional demand in 2025. Wind and solar alone added 474 TWh (+26%), covering 94% of China’s demand growth in 2025. Solar remained the dominant force reshaping China’s electricity mix. Solar generation increased by 336 TWh in 2025 (+40%). Over the last five years, solar generatio",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_china_electricity_generat_8fade875c2,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,336.0,TWh,historical,"the additional demand in 2025. Wind and solar alone added 474 TWh (+26%), covering 94% of China’s demand growth in 2025. Solar remained the dominant force reshaping China’s electricity mix. Solar generation increased by 336 TWh in 2025 (+40%). Over the last five years, solar generation has been growing at an average annual rate of 35%. The magnitude of China’s solar growth is unprecedented. China added more solar generation in 2025 (+336 TWh)",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_china_electricity_generat_527872f757,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,global,,electricity_generation_twh,336.0,TWh,high,"y 336 TWh in 2025 (+40%). Over the last five years, solar generation has been growing at an average annual rate of 35%. The magnitude of China’s solar growth is unprecedented. China added more solar generation in 2025 (+336 TWh) than the entire world added in 2023 (+331 TWh) and more than the United Kingdom’s total annual electricity demand (322 TWh in 2025). It was also four times as large as the second-highest solar increase in 2025 (+85 TWh",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_global_electricity_genera_12f8f698f8,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2023,global,,electricity_generation_twh,331.0,TWh,high,"ars, solar generation has been growing at an average annual rate of 35%. The magnitude of China’s solar growth is unprecedented. China added more solar generation in 2025 (+336 TWh) than the entire world added in 2023 (+331 TWh) and more than the United Kingdom’s total annual electricity demand (322 TWh in 2025). It was also four times as large as the second-highest solar increase in 2025 (+85 TWh in the US). Wind generation increased by 138 T",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2023_global_electricity_genera_31e5fea9ce,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,global,,electricity_generation_twh,322.0,TWh,high,"magnitude of China’s solar growth is unprecedented. China added more solar generation in 2025 (+336 TWh) than the entire world added in 2023 (+331 TWh) and more than the United Kingdom’s total annual electricity demand (322 TWh in 2025). It was also four times as large as the second-highest solar increase in 2025 (+85 TWh in the US). Wind generation increased by 138 TWh (+14%) in 2025, reaching 11% of China’s total generation, one percentage p",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_global_electricity_genera_fd8d87e807,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,global,,electricity_generation_twh,85.0,TWh,high,"36 TWh) than the entire world added in 2023 (+331 TWh) and more than the United Kingdom’s total annual electricity demand (322 TWh in 2025). It was also four times as large as the second-highest solar increase in 2025 (+85 TWh in the US). Wind generation increased by 138 TWh (+14%) in 2025, reaching 11% of China’s total generation, one percentage point higher than last year. China’s renewable capacity deployments were particularly high in the",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_global_electricity_genera_a6a20196e0,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,138.0,TWh,high,"1 TWh) and more than the United Kingdom’s total annual electricity demand (322 TWh in 2025). It was also four times as large as the second-highest solar increase in 2025 (+85 TWh in the US). Wind generation increased by 138 TWh (+14%) in 2025, reaching 11% of China’s total generation, one percentage point higher than last year. China’s renewable capacity deployments were particularly high in the first half of 2025, as developers aimed to compl",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_80_2025_china_electricity_generat_d8424fbfae,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2015,global,,electricity_generation_twh,71.0,TWh,historical,") and 2024 (+16 TWh). Nuclear accounted for 4.6% of China's electricity mix in 2025. China’s fossil generation declined by 56 TWh (-0.9%) in 2025. This was the first year since 2015 without an increase. Coal declined by 71 TWh (-1.2%), which was partially offset by a 14 TWh (+4.3%) increase in gas generation compared with 2024. China's electricity demand reached 10,573 TWh in 2025, accounting for a third of global electricity demand. Over the",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2015_global_electricity_genera_86176f4f1a,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2024,global,,electricity_generation_twh,14.0,TWh,historical,"of China's electricity mix in 2025. China’s fossil generation declined by 56 TWh (-0.9%) in 2025. This was the first year since 2015 without an increase. Coal declined by 71 TWh (-1.2%), which was partially offset by a 14 TWh (+4.3%) increase in gas generation compared with 2024. China's electricity demand reached 10,573 TWh in 2025, accounting for a third of global electricity demand. Over the past decade, China’s electricity demand has nea",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2024_global_electricity_genera_891352b4f6,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2025,global,,electricity_generation_twh,10573.0,TWh,historical,". This was the first year since 2015 without an increase. Coal declined by 71 TWh (-1.2%), which was partially offset by a 14 TWh (+4.3%) increase in gas generation compared with 2024. China's electricity demand reached 10,573 TWh in 2025, accounting for a third of global electricity demand. Over the past decade, China’s electricity demand has nearly doubled from 5,802 TWh in 2015. China’s wind and solar generation in 2025 reached 2,310 TWh, almo",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2025_global_electricity_genera_9916cc880f,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2015,global,,electricity_generation_twh,5802.0,TWh,historical,"in gas generation compared with 2024. China's electricity demand reached 10,573 TWh in 2025, accounting for a third of global electricity demand. Over the past decade, China’s electricity demand has nearly doubled from 5,802 TWh in 2015. China’s wind and solar generation in 2025 reached 2,310 TWh, almost double that of 2022 (1,190 TWh). Solar output in 2025 (1,175 TWh) was more than four times as large as it was five years ago (261 TWh in 2020)",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2015_global_electricity_genera_4e3d18d14d,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2025,global,,electricity_generation_twh,2310.0,TWh,historical,"ched 10,573 TWh in 2025, accounting for a third of global electricity demand. Over the past decade, China’s electricity demand has nearly doubled from 5,802 TWh in 2015. China’s wind and solar generation in 2025 reached 2,310 TWh, almost double that of 2022 (1,190 TWh). Solar output in 2025 (1,175 TWh) was more than four times as large as it was five years ago (261 TWh in 2020). Coal's share of electricity in China fell from 70% in 2015 to 54% i",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2025_global_electricity_genera_b52d350e30,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2022,global,,electricity_generation_twh,1190.0,TWh,historical,"a third of global electricity demand. Over the past decade, China’s electricity demand has nearly doubled from 5,802 TWh in 2015. China’s wind and solar generation in 2025 reached 2,310 TWh, almost double that of 2022 (1,190 TWh). Solar output in 2025 (1,175 TWh) was more than four times as large as it was five years ago (261 TWh in 2020). Coal's share of electricity in China fell from 70% in 2015 to 54% in 2025. However, absolute coal generati",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2022_global_electricity_genera_b785d4adac,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2025,,China,electricity_generation_twh,1175.0,TWh,high,"and. Over the past decade, China’s electricity demand has nearly doubled from 5,802 TWh in 2015. China’s wind and solar generation in 2025 reached 2,310 TWh, almost double that of 2022 (1,190 TWh). Solar output in 2025 (1,175 TWh) was more than four times as large as it was five years ago (261 TWh in 2020). Coal's share of electricity in China fell from 70% in 2015 to 54% in 2025. However, absolute coal generation remained high at 5,757 TWh in 2",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2025_china_electricity_generat_2aec4ba44e,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2020,global,,electricity_generation_twh,261.0,TWh,high,"d from 5,802 TWh in 2015. China’s wind and solar generation in 2025 reached 2,310 TWh, almost double that of 2022 (1,190 TWh). Solar output in 2025 (1,175 TWh) was more than four times as large as it was five years ago (261 TWh in 2020). Coal's share of electricity in China fell from 70% in 2015 to 54% in 2025. However, absolute coal generation remained high at 5,757 TWh in 2025, accounting for 55% of global coal generation. Over the past deca",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2020_global_electricity_genera_a773129ce5,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2025,global,,electricity_generation_twh,5757.0,TWh,base,"025 (1,175 TWh) was more than four times as large as it was five years ago (261 TWh in 2020). Coal's share of electricity in China fell from 70% in 2015 to 54% in 2025. However, absolute coal generation remained high at 5,757 TWh in 2025, accounting for 55% of global coal generation. Over the past decade, China has shifted coal’s role from a baseload provider to a more flexible source of generation, as wind and solar become increasingly importan",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2025_global_electricity_genera_b03f760b9e,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,85,2025,,United States,total_electricity_demand_twh,131.0,TWh,historical,"Electricity demand in the US grew by 3% (+131 TWh) in 2025, similar to growth in 2024 (+132 TWh, +3.1%). This is well above the average annual growth of 0.6% recorded over the previous decade (2015-2024). The increase was partly driven by the rapid expansion of data ce",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_85_2025_united_states_total_elect_3f7321b35b,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,85,2024,,United States,data_center_electricity_demand_twh,132.0,TWh,estimate,"Electricity demand in the US grew by 3% (+131 TWh) in 2025, similar to growth in 2024 (+132 TWh, +3.1%). This is well above the average annual growth of 0.6% recorded over the previous decade (2015-2024). The increase was partly driven by the rapid expansion of data centres, which are projected to account for arou",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_85_2024_united_states_data_center_e6d83dc5eb,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,85,2025,global,,electricity_generation_twh,85.0,TWh,low,"ond-largest increase in solar generation globally in 2025. Wind generation rose by 12.5 TWh (+2.8%), meaning that wind and solar together met 74% of the increase in US electricity demand. US coal generation increased by 85 TWh (+13%) in 2025, while gas generation declined by 63 TWh (-3.4%), driven by a substantial rise in gas prices over record low prices in 2024. This marked a departure from the long-term pattern in the US of declining coal",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_85_2025_global_electricity_genera_5844b05843,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,85,2025,,United States,electricity_generation_twh,63.0,TWh,low,"5. Wind generation rose by 12.5 TWh (+2.8%), meaning that wind and solar together met 74% of the increase in US electricity demand. US coal generation increased by 85 TWh (+13%) in 2025, while gas generation declined by 63 TWh (-3.4%), driven by a substantial rise in gas prices over record low prices in 2024. This marked a departure from the long-term pattern in the US of declining coal generation and growing gas generation. In the four years",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_85_2025_united_states_electricity_c1aa748e2f,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,86,2025,global,,electricity_generation_twh,1279.0,TWh,historical,"the US power mix, at 40%. The US accounted for 26% of global gas generation in 2025. Although gas-to-coal switching led to an increase in coal generation in the US in 2025, coal power has fallen by nearly two- thirds (-1,279 TWh) since its 2007 peak. In contrast, wind and solar have risen by 818 TWh over the same period. Gas-to-coal switching in 2025 caused US power sector emissions to rise by 3.1% (+52 MtCO2e), despite fossil generation growin",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_86_2025_global_electricity_genera_7741ddebd7,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,86,2025,,United States,electricity_generation_twh,818.0,TWh,low,"on in 2025. Although gas-to-coal switching led to an increase in coal generation in the US in 2025, coal power has fallen by nearly two- thirds (-1,279 TWh) since its 2007 peak. In contrast, wind and solar have risen by 818 TWh over the same period. Gas-to-coal switching in 2025 caused US power sector emissions to rise by 3.1% (+52 MtCO2e), despite fossil generation growing by just 0.9%. However, US power sector emissions remain well below the",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_86_2025_united_states_electricity_b1d0d4d63c,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,87,2025,global,,total_electricity_demand_twh,1.3e-05,TWh,low,"y in 2025 (384 gCO2e/kWh) was below the global average (458 gCO2e/ kWh), reflecting the country’s heavier reliance on gas over coal, a fuel with lower emissions intensity. Per capita electricity demand in the US reached 13.1 MWh in 2025, more than three times the global average (3.9 MWh), roughly double the EU average (6.2 MWh), and 75% higher than China’s (7.5 MWh). Per capita power sector emissions in the US stood at 5 tCO2e in 2025, nearly t",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_87_2025_global_total_electricity__c73e19002f,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,87,2025,global,,total_electricity_demand_twh,4e-06,TWh,low,"gCO2e/ kWh), reflecting the country’s heavier reliance on gas over coal, a fuel with lower emissions intensity. Per capita electricity demand in the US reached 13.1 MWh in 2025, more than three times the global average (3.9 MWh), roughly double the EU average (6.2 MWh), and 75% higher than China’s (7.5 MWh). Per capita power sector emissions in the US stood at 5 tCO2e in 2025, nearly three times the global average of 1.8 tCO2e. 87",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_87_2025_global_total_electricity__756097950b,,,,,,,,,,,
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,87,2025,global,,total_electricity_demand_twh,6e-06,TWh,low,"vier reliance on gas over coal, a fuel with lower emissions intensity. Per capita electricity demand in the US reached 13.1 MWh in 2025, more than three times the global average (3.9 MWh), roughly double the EU average (6.2 MWh), and 75% higher than China’s (7.5 MWh). Per capita power sector emissions in the US stood at 5 tCO2e in 2025, nearly three times the global average of 1.8 tCO2e. 87",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_87_2025_global_total_electricity__fb9d12e2ef,,,,,,,,,,,
