source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,55,2025,global,,total_electricity_demand_twh,2083.0,TWh,historical,"in 2024. China remains by far the world’s largest power sector, reaching 10,573 TWh of electricity demand in 2025. This is more than double the power demand of the United States (4,536 TWh) and five times that of India (2,083 TWh). In 2025, China accounted for a third of global electricity demand (33.3%) for the first time – up from less than 10% at the beginning of the 21st century. China’s electricity demand has grown by 6.2% per year on avera",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,55,2025,global,,total_electricity_demand_twh,8e-06,TWh,low,"f the 21st century. China’s electricity demand has grown by 6.2% per year on average in the last decade, even as its population trend has tipped from growth to decline. Electricity demand per capita has surged, reaching 7.5 MWh in 2025 – nearly double the global average of 3.9 MWh. As recently as 2008, China’s demand per capita was still below the global average. Among the ten largest power sectors globally, Canada (16.1 MWh) and the United St",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,55,2025,global,,total_electricity_demand_twh,4e-06,TWh,low,"wn by 6.2% per year on average in the last decade, even as its population trend has tipped from growth to decline. Electricity demand per capita has surged, reaching 7.5 MWh in 2025 – nearly double the global average of 3.9 MWh. As recently as 2008, China’s demand per capita was still below the global average. Among the ten largest power sectors globally, Canada (16.1 MWh) and the United States (13.1 MWh) have the highest per capita demand. Ev",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,56,2025,global,,electricity_generation_twh,636.0,TWh,historical,"3.2 Global electricity supply overview Solar was the largest source of new electricity in 2025, growing by 636 TWh. Its increase was 18 times as large as that of gas (+36 TWh), which was the only fossil power source that grew in 2025. Electricity generation from coal and other fossil fuels declined in 2025. 56",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,56,2025,global,,electricity_generation_twh,36.0,TWh,historical,"3.2 Global electricity supply overview Solar was the largest source of new electricity in 2025, growing by 636 TWh. Its increase was 18 times as large as that of gas (+36 TWh), which was the only fossil power source that grew in 2025. Electricity generation from coal and other fossil fuels declined in 2025. 56",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2025,global,,electricity_generation_twh,636.0,TWh,historical,"2025 was another record year for global solar growth, with generation rising by 636 TWh, equivalent to twice the total electricity demand of the United Kingdom. Global solar growth in 2025 alone exceeded the electricity that could be generated from all LNG exports through the Strait of Hormuz that year (81",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2025,global,,total_electricity_demand_twh,550.0,TWh,high,"otal electricity demand of the United Kingdom. Global solar growth in 2025 alone exceeded the electricity that could be generated from all LNG exports through the Strait of Hormuz that year (81 million tonnes, or around 550 TWh of gas-fired electricity). The solar increase in 2025 was 33% higher than in 2024 (+479 TWh) and almost double that of 2023 (+331 TWh). Solar’s growth of 636 TWh was more than three times as large as wind’s, the next la",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2024,global,,electricity_generation_twh,479.0,TWh,high,"e electricity that could be generated from all LNG exports through the Strait of Hormuz that year (81 million tonnes, or around 550 TWh of gas-fired electricity). The solar increase in 2025 was 33% higher than in 2024 (+479 TWh) and almost double that of 2023 (+331 TWh). Solar’s growth of 636 TWh was more than three times as large as wind’s, the next largest increase in 2025, at 205 TWh. Solar generation growth in 2025 was nearly 18 times that",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2023,global,,electricity_generation_twh,331.0,TWh,high,"all LNG exports through the Strait of Hormuz that year (81 million tonnes, or around 550 TWh of gas-fired electricity). The solar increase in 2025 was 33% higher than in 2024 (+479 TWh) and almost double that of 2023 (+331 TWh). Solar’s growth of 636 TWh was more than three times as large as wind’s, the next largest increase in 2025, at 205 TWh. Solar generation growth in 2025 was nearly 18 times that of gas (+36 TWh). Other than coal’s post-",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2023,global,,electricity_generation_twh,636.0,TWh,high,"Strait of Hormuz that year (81 million tonnes, or around 550 TWh of gas-fired electricity). The solar increase in 2025 was 33% higher than in 2024 (+479 TWh) and almost double that of 2023 (+331 TWh). Solar’s growth of 636 TWh was more than three times as large as wind’s, the next largest increase in 2025, at 205 TWh. Solar generation growth in 2025 was nearly 18 times that of gas (+36 TWh). Other than coal’s post-Covid rebound in 2021, the 2",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2025,global,,electricity_generation_twh,205.0,TWh,high,"The solar increase in 2025 was 33% higher than in 2024 (+479 TWh) and almost double that of 2023 (+331 TWh). Solar’s growth of 636 TWh was more than three times as large as wind’s, the next largest increase in 2025, at 205 TWh. Solar generation growth in 2025 was nearly 18 times that of gas (+36 TWh). Other than coal’s post-Covid rebound in 2021, the 2025 rise in solar generation was the largest of any electricity source ever. Global solar ge",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2023,global,,electricity_generation_twh,36.0,TWh,historical,"st double that of 2023 (+331 TWh). Solar’s growth of 636 TWh was more than three times as large as wind’s, the next largest increase in 2025, at 205 TWh. Solar generation growth in 2025 was nearly 18 times that of gas (+36 TWh). Other than coal’s post-Covid rebound in 2021, the 2025 rise in solar generation was the largest of any electricity source ever. Global solar generation overtook wind for the first time in 2025, reaching a new record h",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2025,global,,electricity_generation_twh,2778.0,TWh,high,"r than coal’s post-Covid rebound in 2021, the 2025 rise in solar generation was the largest of any electricity source ever. Global solar generation overtook wind for the first time in 2025, reaching a new record high of 2,778 TWh. Solar’s output in 2025 was almost 11 times higher than in 2015 (256 TWh). In the same period, its share rose from 1.1% to 8.7%. Over the past decade, solar generation has doubled roughly every three years. In the last",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2015,global,,electricity_generation_twh,256.0,TWh,high,"was the largest of any electricity source ever. Global solar generation overtook wind for the first time in 2025, reaching a new record high of 2,778 TWh. Solar’s output in 2025 was almost 11 times higher than in 2015 (256 TWh). In the same period, its share rose from 1.1% to 8.7%. Over the past decade, solar generation has doubled roughly every three years. In the last three years (2023-2025), solar met 50% of global demand growth. Solar acc",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,59,2025,global,,electricity_generation_twh,336.0,TWh,historical,"ch fell by 90% between 2015 and 2024. 2025 was once again a record year for solar capacity additions with 647 GW added globally. China continues to record the world’s largest annual increases in solar generation, adding 336 TWh in 2025, despite the end of some incentives and a shift to a market-driven pricing model in June 2025. In 2025, China accounted for more than half of the global rise in solar generation, for the second year in a row. So",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,60,2025,global,,electricity_generation_twh,85.0,TWh,historical,"The United States recorded the second-largest increase in solar generation globally in 2025 (+85 TWh, +28%), which met 65% of the country’s growth in electricity demand. The largest solar rises occurred in states where electricity demand increased the most. Solar’s surge in the US was driven by continued expansion of u",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,60,2025,global,,electricity_generation_twh,53.0,TWh,estimate,"ge in the US was driven by continued expansion of utility-scale projects, with smaller contributions from behind-the- meter systems. India recorded the third-largest increase in solar generation globally in 2025, adding 53 TWh, a 37% increase from the previous year. This was driven by record capacity additions of 38 GW(AC) in 2025, a 54% increase on 2024 deployment, with policy support for both utility-scale and rooftop-PV solar. Pakistan add",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,60,2025,asia_pacific,,electricity_generation_twh,17.0,TWh,high,"ease from the previous year. This was driven by record capacity additions of 38 GW(AC) in 2025, a 54% increase on 2024 deployment, with policy support for both utility-scale and rooftop-PV solar. Pakistan added a record 17 TWh of solar generation in 2025, roughly the same as Brazil. This was an 85% increase from 2024, which was already 75% higher than in 2023. Rapid expansion of solar installations in Pakistan has almost tripled solar’s share",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,60,2025,global,,electricity_generation_twh,1175.0,TWh,historical,", including through off-grid systems. Solar generation was the fastest-growing power source for at least 23 countries in 2025. China remains the global leader in solar generation. China’s total solar generation in 2025 (1,175 TWh) was greater than that of the OECD combined (1,078 TWh) and three times that of the next largest country, the United States (389 TWh). Hungary and Chile now generate more than a quarter of their electricity from solar;",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,60,2025,global,,electricity_generation_twh,1078.0,TWh,low,"was the fastest-growing power source for at least 23 countries in 2025. China remains the global leader in solar generation. China’s total solar generation in 2025 (1,175 TWh) was greater than that of the OECD combined (1,078 TWh) and three times that of the next largest country, the United States (389 TWh). Hungary and Chile now generate more than a quarter of their electricity from solar; in 2020, both countries had solar shares below 10%. Hun",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,60,2020,global,,electricity_generation_twh,389.0,TWh,low,"mains the global leader in solar generation. China’s total solar generation in 2025 (1,175 TWh) was greater than that of the OECD combined (1,078 TWh) and three times that of the next largest country, the United States (389 TWh). Hungary and Chile now generate more than a quarter of their electricity from solar; in 2020, both countries had solar shares below 10%. Hungary continues to be a global solar leader, increasing its share from 24% in 2",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,61,2025,global,,electricity_generation_twh,5.0,TWh,historical,", 50 countries generated more than a tenth of their electricity from solar in 2025, up from 15 in 2020. No country had yet passed that threshold in 2015. Among larger electricity markets, defined as those with more than 5 TWh of total solar generation, 19 countries exceeded a 10% solar share in 2025, up from 15 in 2024 and none in 2020. In per capita terms, global solar generation reached 338 kWh in 2025, a 29% increase from 2024. Australia",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,63,2025,global,,electricity_generation_twh,2715.0,TWh,high,"Global wind generation reached a new high of 2,715 TWh in 2025, up 205 TWh (+8.2%) from 2024. The increase was the second- largest of any source of electricity in 2025, behind only solar. Wind generation has roughly doubled in the past seven years, up from 1,268 TWh in 2018",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,63,2025,global,,electricity_generation_twh,205.0,TWh,high,"Global wind generation reached a new high of 2,715 TWh in 2025, up 205 TWh (+8.2%) from 2024. The increase was the second- largest of any source of electricity in 2025, behind only solar. Wind generation has roughly doubled in the past seven years, up from 1,268 TWh in 2018. Global wind capaci",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,63,2018,global,,electricity_generation_twh,1268.0,TWh,high,"high of 2,715 TWh in 2025, up 205 TWh (+8.2%) from 2024. The increase was the second- largest of any source of electricity in 2025, behind only solar. Wind generation has roughly doubled in the past seven years, up from 1,268 TWh in 2018. Global wind capacity additions reached a record 167 GW in 2025. However, this growth remained concentrated in the top four markets: China, India, the United States and Germany. Together, these markets accounted",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,63,2025,global,,electricity_generation_twh,138.0,TWh,high,"r in the global electricity mix continued to rise in 2025, reaching an all-time high of 8.5%. China accounted for just over two-thirds (68%) of the global increase in wind generation in 2025. Its wind generation grew by 138 TWh in 2025, a 14% increase from 2024. The country also accounted for more than half of global wind capacity additions for the third year in a row, adding 119 GW in 2025, 72% of the global total. 63",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,,United States,electricity_generation_twh,22.0,TWh,low,"India registered the second-highest increase in wind generation in 2025 (+22 TWh). This was the country’s largest single-year increase to date. Wind now accounts for 5% of India’s electricity generation, double the share reached in 2015. In the United States, growth in wind generation slowed to 12.5",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,,United States,electricity_generation_twh,12.5,TWh,low,"TWh). This was the country’s largest single-year increase to date. Wind now accounts for 5% of India’s electricity generation, double the share reached in 2015. In the United States, growth in wind generation slowed to 12.5 TWh in 2025, 59% lower than the increase in 2024 (+31 TWh). This was partially the result of a slowdown in wind deployment. The United States’ annual wind installations in 2024 (+5.1 GW) and 2025 (+5.6 GW) dropped to the lo",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2024,,United States,electricity_generation_twh,31.0,TWh,low,"se to date. Wind now accounts for 5% of India’s electricity generation, double the share reached in 2015. In the United States, growth in wind generation slowed to 12.5 TWh in 2025, 59% lower than the increase in 2024 (+31 TWh). This was partially the result of a slowdown in wind deployment. The United States’ annual wind installations in 2024 (+5.1 GW) and 2025 (+5.6 GW) dropped to the lowest levels in a decade. Brazil recorded the fourth-la",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,,United States,electricity_generation_twh,9.1,TWh,low,"ployment. The United States’ annual wind installations in 2024 (+5.1 GW) and 2025 (+5.6 GW) dropped to the lowest levels in a decade. Brazil recorded the fourth-largest increase in wind generation, with output rising by 9.1 TWh in 2025. This raised wind’s generation share by one percentage point to 16%. Australia recorded a significant increase in wind generation in 2025 of 6.5 TWh (+20%) due to stronger wind conditions and major new wind farm",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,6.5,TWh,estimate,"rth-largest increase in wind generation, with output rising by 9.1 TWh in 2025. This raised wind’s generation share by one percentage point to 16%. Australia recorded a significant increase in wind generation in 2025 of 6.5 TWh (+20%) due to stronger wind conditions and major new wind farms coming online, such as the 412 MW Goyder South wind farm and the 923 MW MacIntyre Wind Farm, Australia's largest-ever wind farm project. In 2024, temporary",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,,Germany,electricity_generation_twh,12.0,TWh,low,"r wind farm project. In 2024, temporary wind conditions in Australia's late autumn and winter reduced the output of wind farms. However, conditions improved in 2025. By contrast, wind generation fell in the EU in 2025 (-12 TWh) owing to unusually low wind speeds in some major markets, particularly in the first half of 2025. Weaker wind conditions led to Germany’s wind generation falling (-5.6 TWh), as well as Spain’s (-3.4 TWh). Sweden, Polan",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,5.6,TWh,low,"trast, wind generation fell in the EU in 2025 (-12 TWh) owing to unusually low wind speeds in some major markets, particularly in the first half of 2025. Weaker wind conditions led to Germany’s wind generation falling (-5.6 TWh), as well as Spain’s (-3.4 TWh). Sweden, Poland and Denmark also recorded declines above 1 TWh in 2025. However, wind still accounted for 17% of the EU’s electricity mix in 2025, double the global average. China remaine",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,3.4,TWh,low,"the EU in 2025 (-12 TWh) owing to unusually low wind speeds in some major markets, particularly in the first half of 2025. Weaker wind conditions led to Germany’s wind generation falling (-5.6 TWh), as well as Spain’s (-3.4 TWh). Sweden, Poland and Denmark also recorded declines above 1 TWh in 2025. However, wind still accounted for 17% of the EU’s electricity mix in 2025, double the global average. China remained the largest wind power produc",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,1.0,TWh,historical,"e major markets, particularly in the first half of 2025. Weaker wind conditions led to Germany’s wind generation falling (-5.6 TWh), as well as Spain’s (-3.4 TWh). Sweden, Poland and Denmark also recorded declines above 1 TWh in 2025. However, wind still accounted for 17% of the EU’s electricity mix in 2025, double the global average. China remained the largest wind power producer in 2025, generating 1,135 TWh – more than the G7 combined (81",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,1135.0,TWh,historical,"enmark also recorded declines above 1 TWh in 2025. However, wind still accounted for 17% of the EU’s electricity mix in 2025, double the global average. China remained the largest wind power producer in 2025, generating 1,135 TWh – more than the G7 combined (819 TWh). China accounted for 42% of global wind generation in 2025. India overtook the UK to become the fifth-largest wind generator globally in 2025, reaching a total of 104 TWh. It is the",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,819.0,TWh,historical,"Wh in 2025. However, wind still accounted for 17% of the EU’s electricity mix in 2025, double the global average. China remained the largest wind power producer in 2025, generating 1,135 TWh – more than the G7 combined (819 TWh). China accounted for 42% of global wind generation in 2025. India overtook the UK to become the fifth-largest wind generator globally in 2025, reaching a total of 104 TWh. It is the second-largest generator of wind pow",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,64,2025,global,,electricity_generation_twh,104.0,TWh,historical,"nerating 1,135 TWh – more than the G7 combined (819 TWh). China accounted for 42% of global wind generation in 2025. India overtook the UK to become the fifth-largest wind generator globally in 2025, reaching a total of 104 TWh. It is the second-largest generator of wind power in Asia, behind China. 64",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,65,2025,global,,electricity_generation_twh,5.0,TWh,historical,"Among countries with at least 5 TWh of wind generation, the top ten by wind share in 2025 were all in Europe. By this metric, Denmark leads the world by far, with wind generating 58% of the country’s electricity. The latest available data shows 15 countri",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,67,2025,global,,electricity_generation_twh,36.0,TWh,low,"Global gas generation rose by 0.5% in 2025, increasing by just 36 TWh, the lowest increase since 2020, and only a fifth of the 183 TWh (+2.7%) increase in 2024. Solar growth was 18 times greater than gas generation growth in 2025. Despite modest growth, global gas generation reached a rec",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,67,2024,global,,electricity_generation_twh,183.0,TWh,low,"Global gas generation rose by 0.5% in 2025, increasing by just 36 TWh, the lowest increase since 2020, and only a fifth of the 183 TWh (+2.7%) increase in 2024. Solar growth was 18 times greater than gas generation growth in 2025. Despite modest growth, global gas generation reached a record high of 6,919 TWh in 2025, 8% higher than pre-pandemic levels",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,67,2025,global,,electricity_generation_twh,6919.0,TWh,low,"increase since 2020, and only a fifth of the 183 TWh (+2.7%) increase in 2024. Solar growth was 18 times greater than gas generation growth in 2025. Despite modest growth, global gas generation reached a record high of 6,919 TWh in 2025, 8% higher than pre-pandemic levels recorded in 2019. However, in recent years, gas generation has grown more slowly than electricity demand. As a result, the share of gas in the global electricity mix has decli",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,67,2025,,China,electricity_generation_twh,16.0,TWh,historical,"n 2025 due to renewables growth, while in the Netherlands it fell from 59% to 35% as a result of growing solar and wind generation. The largest increase in gas generation occurred in Taiwan (China), where output rose by 16 TWh (+13%), compensating for the shutdown of its last operating nuclear reactor in the first half of 2025. Türkiye recorded the second-largest gas power rise of 15 TWh (+24%) in 2025. This was partly compensating for a decl",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,67,2025,,United States,electricity_generation_twh,63.0,TWh,low,"se of 15 TWh (+24%) in 2025. This was partly compensating for a decline in hydropower output as Türkiye experienced its lowest rainfall level in 61 years. The largest gas power decline in 2025 was in the United States (−63 TWh, −3.4%), as higher gas prices reversed the coal-to-gas-switching seen in the previous three years. Thailand recorded the second-largest decline in gas generation (-13 TWh, -9.6%) after three consecutive years of increas",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,67,2025,,United States,electricity_generation_twh,13.0,TWh,low,"power decline in 2025 was in the United States (−63 TWh, −3.4%), as higher gas prices reversed the coal-to-gas-switching seen in the previous three years. Thailand recorded the second-largest decline in gas generation (-13 TWh, -9.6%) after three consecutive years of increases. Thailand experienced mild weather in 2025, leading to less cooling-related demand, alongside a slowing economy and rising solar generation. 67",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,68,2025,,Japan,electricity_generation_twh,13.0,TWh,low,"Russia also recorded a decline in gas generation in 2025, falling by 13 TWh (-2.3%), the first decline since 2020. This was driven by lower electricity demand in 2025 due to a milder winter than in 2024 and signs of an economic slowdown. Japan’s gas generation fell by 8.5 TWh (-2.4%), marking t",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,68,2024,,Japan,electricity_generation_twh,8.5,TWh,low,"in 2025, falling by 13 TWh (-2.3%), the first decline since 2020. This was driven by lower electricity demand in 2025 due to a milder winter than in 2024 and signs of an economic slowdown. Japan’s gas generation fell by 8.5 TWh (-2.4%), marking the eighth consecutive year of gas power declines. Japan’s decarbonisation strategy has supported this consistent reduction in gas use, along with the gradual reactivation of nuclear power and continued",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,68,2025,global,,electricity_generation_twh,1807.0,TWh,high,"the gradual reactivation of nuclear power and continued growth in solar generation. Despite its gas-to-coal switching in 2025, the United States remained by far the largest generator of gas- fired electricity, producing 1,807 TWh, more than a quarter of global gas generation. Six of the ten countries most reliant on gas for electricity generation in 2025 were in the Middle East and North Africa. Middle Eastern countries recorded the highest per",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,73,2024,global,,electricity_generation_twh,3.0,TWh,historical,"Global hydropower generation was essentially unchanged in 2025, with a very small increase of 3 TWh (+0.1%) from 2024, which pushed it to a record global output of 4,437 TWh. However, hydro generation growth did not keep pace with rising electricity demand in 2025, resulting in its share of global electricity generati",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,73,2024,global,,electricity_generation_twh,4437.0,TWh,low,"Global hydropower generation was essentially unchanged in 2025, with a very small increase of 3 TWh (+0.1%) from 2024, which pushed it to a record global output of 4,437 TWh. However, hydro generation growth did not keep pace with rising electricity demand in 2025, resulting in its share of global electricity generation falling to an all-time low of 14%. Since 2010, global hydropower capaci",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,73,2025,,United States,electricity_generation_twh,45.0,TWh,historical,"36% in 2025. In the United States, hydro capacity factors have trended downward from an average of 35% in the 2010s to 31% in the period 2021-2025. China recorded the largest increase in hydro generation in 2025, adding 45 TWh. After a particularly poor year in 2023, the country’s hydro conditions continued to improve through 2024 and into 2025 with rainfall totals substantially above average. India recorded the second- largest increase in hy",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,73,2025,,India,electricity_generation_twh,21.0,TWh,historical,"2023, the country’s hydro conditions continued to improve through 2024 and into 2025 with rainfall totals substantially above average. India recorded the second- largest increase in hydropower generation in 2025, adding 21 TWh 73",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2025,asia_pacific,,electricity_generation_twh,8.0,TWh,low,"as a result of high monsoon rainfall and increased capacity. 4 GW of new hydro capacity came online in 2025, while average rainfall was higher than in 2024. Ethiopia recorded the largest increase in hydro generation (+8 TWh) in Africa in 2025, following the full commissioning of the 5.15 GW Grand Ethiopian Renaissance Dam, now the largest hydroelectric power plant on the continent. This helped nearly double Ethiopia’s hydro output from 17",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2023,africa,,electricity_generation_twh,17.0,TWh,low,"TWh) in Africa in 2025, following the full commissioning of the 5.15 GW Grand Ethiopian Renaissance Dam, now the largest hydroelectric power plant on the continent. This helped nearly double Ethiopia’s hydro output from 17 TWh in 2023 to 32 TWh in 2025. Ethiopia alone accounted for 60% of Africa’s new hydro generation in 2025. In Brazil, droughts and operational factors pushed hydro output down by 25 TWh in 2025, marking the third consecutive",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2023,africa,,electricity_generation_twh,32.0,TWh,low,"2025, following the full commissioning of the 5.15 GW Grand Ethiopian Renaissance Dam, now the largest hydroelectric power plant on the continent. This helped nearly double Ethiopia’s hydro output from 17 TWh in 2023 to 32 TWh in 2025. Ethiopia alone accounted for 60% of Africa’s new hydro generation in 2025. In Brazil, droughts and operational factors pushed hydro output down by 25 TWh in 2025, marking the third consecutive year of declining",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2025,africa,,electricity_generation_twh,25.0,TWh,historical,"ly double Ethiopia’s hydro output from 17 TWh in 2023 to 32 TWh in 2025. Ethiopia alone accounted for 60% of Africa’s new hydro generation in 2025. In Brazil, droughts and operational factors pushed hydro output down by 25 TWh in 2025, marking the third consecutive year of declining generation. The decline was almost twice that of 2024, when output fell by 13 TWh. Türkiye, hit by severe drought, recorded the second-largest hydro generation de",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2024,global,,electricity_generation_twh,13.0,TWh,historical,"in 2025. In Brazil, droughts and operational factors pushed hydro output down by 25 TWh in 2025, marking the third consecutive year of declining generation. The decline was almost twice that of 2024, when output fell by 13 TWh. Türkiye, hit by severe drought, recorded the second-largest hydro generation decline in 2025, with output decreasing by 17 TWh. Among EU countries, the largest hydro generation declines were in France (-11.7 TWh) and I",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2025,global,,electricity_generation_twh,17.0,TWh,historical,"ear of declining generation. The decline was almost twice that of 2024, when output fell by 13 TWh. Türkiye, hit by severe drought, recorded the second-largest hydro generation decline in 2025, with output decreasing by 17 TWh. Among EU countries, the largest hydro generation declines were in France (-11.7 TWh) and Italy (-11.4 TWh). Overall, hydropower in the EU fell by 43 TWh, retreating from the excellent hydrological conditions in 2024 du",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2025,global,,electricity_generation_twh,11.7,TWh,historical,"fell by 13 TWh. Türkiye, hit by severe drought, recorded the second-largest hydro generation decline in 2025, with output decreasing by 17 TWh. Among EU countries, the largest hydro generation declines were in France (-11.7 TWh) and Italy (-11.4 TWh). Overall, hydropower in the EU fell by 43 TWh, retreating from the excellent hydrological conditions in 2024 due to regional water scarcity in southern basins in 2025, including the Alpine regions",Extracted from text; review source page before publication.,low
